name,sp,w,value
KI_LI,P.bolini,19,0
KI_LI,P.gracilis,19,3.96286179853454e-09
KI_LI,B.antarcticus,23,7.01133470653165e-05
KI_LI,C.gunnari,23,2.75430069260348e-09
KI_LI,C.microdon,23,0
KI_LI,C.piriei,23,8.10431084816354e-09
KI_LI,D.eleginoides,23,3.97810722237064e-11
KI_LI,D.mawsoni,23,1.07171332033332e-11
KI_LI,E.antarctica,23,3.97536700404269e-05
KI_LI,E.carlsbergi,23,0
KI_LI,G.braueri,23,8.24542994774347e-05
KI_LI,G.fraseri,23,0
KI_LI,G.nicholsi,23,4.89914429532553e-05
KI_LI,K.anderssoni,23,0
KI_LI,N.achirus,23,7.23703139371826e-05
KI_LI,N.coatsi,23,1.7300794007504e-08
KI_LI,P.antarcticum,23,6.11354531996947e-05
KI_LI,P.bolini,23,0
KI_LI,P.gracilis,23,3.50651938937247e-09
KI_LI,B.antarcticus,27.8,4.70284964017476e-05
KI_LI,C.gunnari,27.8,2.41767047876362e-09
KI_LI,C.microdon,27.8,0
KI_LI,C.piriei,27.8,7.10869864540361e-09
KI_LI,D.eleginoides,27.8,3.49721363073081e-11
KI_LI,D.mawsoni,27.8,9.44205430275104e-12
KI_LI,E.antarctica,27.8,2.6552427163001e-05
KI_LI,E.carlsbergi,27.8,0
KI_LI,G.braueri,27.8,5.59309294365268e-05
KI_LI,G.fraseri,27.8,0
KI_LI,G.nicholsi,27.8,4.31165863929845e-05
KI_LI,K.anderssoni,27.8,0
KI_LI,N.achirus,27.8,6.39809682949078e-05
KI_LI,N.coatsi,27.8,1.52038571656831e-08
KI_LI,P.antarcticum,27.8,5.67070024892812e-05
KI_LI,P.bolini,27.8,0
KI_LI,P.gracilis,27.8,3.17558916652357e-09
KI_LI,B.antarcticus,33.6,2.2827861574188e-05
KI_LI,C.gunnari,33.6,2.12248109780354e-09
KI_LI,C.microdon,33.6,0
KI_LI,C.piriei,33.6,6.23355254206159e-09
KI_LI,D.eleginoides,33.6,3.07450245086182e-11
KI_LI,D.mawsoni,33.6,8.31925683837094e-12
KI_LI,E.antarctica,33.6,8.03029525642758e-06
KI_LI,E.carlsbergi,33.6,0
KI_LI,G.braueri,33.6,0
KI_LI,G.fraseri,33.6,0
KI_LI,G.nicholsi,33.6,3.83193404291438e-05
KI_LI,K.anderssoni,33.6,0
KI_LI,N.achirus,33.6,5.68569059424814e-05
KI_LI,N.coatsi,33.6,1.34360436101017e-08
KI_LI,P.antarcticum,33.6,5.07574219047359e-05
KI_LI,P.bolini,33.6,0
KI_LI,P.gracilis,33.6,3.12563326660292e-09
KI_LI,B.antarcticus,40.6,0
KI_LI,C.gunnari,40.6,1.86409144420324e-09
KI_LI,C.microdon,40.6,0
KI_LI,C.piriei,40.6,5.46473669735448e-09
KI_LI,D.eleginoides,40.6,2.70316544221843e-11
KI_LI,D.mawsoni,40.6,7.33098833424448e-12
KI_LI,E.antarctica,40.6,0
KI_LI,E.carlsbergi,40.6,0
KI_LI,G.braueri,40.6,0
KI_LI,G.fraseri,40.6,0
KI_LI,G.nicholsi,40.6,3.4591462633426e-05
KI_LI,K.anderssoni,40.6,0
KI_LI,N.achirus,40.6,5.09811609522241e-05
KI_LI,N.coatsi,40.6,1.23117382275789e-08
KI_LI,P.antarcticum,40.6,4.52176283167386e-05
KI_LI,P.bolini,40.6,0
KI_LI,P.gracilis,40.6,3.19327365244693e-09
KI_LI,B.antarcticus,49,0
KI_LI,C.gunnari,49,1.64110596815825e-09
KI_LI,C.microdon,49,0
KI_LI,C.piriei,49,4.78985832910968e-09
KI_LI,D.eleginoides,49,2.3769627815629e-11
KI_LI,D.mawsoni,49,6.46077636481453e-12
KI_LI,E.antarctica,49,0
KI_LI,E.carlsbergi,49,0
KI_LI,G.braueri,49,0
KI_LI,G.fraseri,49,0
KI_LI,G.nicholsi,49,3.23701224192367e-05
KI_LI,K.anderssoni,49,0
KI_LI,N.achirus,49,4.6764981040875e-05
KI_LI,N.coatsi,49,1.29340276251293e-08
KI_LI,P.antarcticum,49,4.03569452834486e-05
KI_LI,P.bolini,49,0
KI_LI,P.gracilis,49,3.02148568178768e-09
KI_LI,B.antarcticus,59.3,0
KI_LI,C.gunnari,59.3,1.46754187644755e-09
KI_LI,C.microdon,59.3,0
KI_LI,C.piriei,59.3,4.19935760160423e-09
KI_LI,D.eleginoides,59.3,2.09031794259388e-11
KI_LI,D.mawsoni,59.3,5.69413519707454e-12
KI_LI,E.antarctica,59.3,0
KI_LI,E.carlsbergi,59.3,0
KI_LI,G.braueri,59.3,0
KI_LI,G.fraseri,59.3,0
KI_LI,G.nicholsi,59.3,9.51188543832336e-06
KI_LI,K.anderssoni,59.3,0
KI_LI,N.achirus,59.3,8.34399898812461e-06
KI_LI,N.coatsi,59.3,1.47298950310508e-08
KI_LI,P.antarcticum,59.3,3.61453236892273e-05
KI_LI,P.bolini,59.3,0
KI_LI,P.gracilis,59.3,2.76255356227937e-09
KI_LI,B.antarcticus,71.6,0
KI_LI,C.gunnari,71.6,1.41117044307903e-09
KI_LI,C.microdon,71.6,0
KI_LI,C.piriei,71.6,3.69393684105214e-09
KI_LI,D.eleginoides,71.6,1.83866029313902e-11
KI_LI,D.mawsoni,71.6,5.01968801832261e-12
KI_LI,E.antarctica,71.6,0
KI_LI,E.carlsbergi,71.6,0
KI_LI,G.braueri,71.6,0
KI_LI,G.fraseri,71.6,0
KI_LI,G.nicholsi,71.6,0
KI_LI,K.anderssoni,71.6,0
KI_LI,N.achirus,71.6,0
KI_LI,N.coatsi,71.6,1.47947068687501e-08
KI_LI,P.antarcticum,71.6,3.25221018373411e-05
KI_LI,P.bolini,71.6,0
KI_LI,P.gracilis,71.6,2.51406482672569e-09
KI_LI,B.antarcticus,86.5,0
KI_LI,C.gunnari,86.5,1.48253739904158e-09
KI_LI,C.microdon,86.5,0
KI_LI,C.piriei,86.5,3.32488315032634e-09
KI_LI,D.eleginoides,86.5,1.61764758998638e-11
KI_LI,D.mawsoni,86.5,4.42600968612842e-12
KI_LI,E.antarctica,86.5,0
KI_LI,E.carlsbergi,86.5,0
KI_LI,G.braueri,86.5,0
KI_LI,G.fraseri,86.5,0
KI_LI,G.nicholsi,86.5,0
KI_LI,K.anderssoni,86.5,0
KI_LI,N.achirus,86.5,0
KI_LI,N.coatsi,86.5,1.39459812289856e-08
KI_LI,P.antarcticum,86.5,2.9444250910615e-05
KI_LI,P.bolini,86.5,0
KI_LI,P.gracilis,86.5,2.29208777323947e-09
KI_LI,B.antarcticus,105,0
KI_LI,C.gunnari,105,1.45068685510211e-09
KI_LI,C.microdon,105,0
KI_LI,C.piriei,105,3.32994311891628e-09
KI_LI,D.eleginoides,105,1.42345991067564e-11
KI_LI,D.mawsoni,105,3.9031568899218e-12
KI_LI,E.antarctica,105,0
KI_LI,E.carlsbergi,105,0
KI_LI,G.braueri,105,0
KI_LI,G.fraseri,105,0
KI_LI,G.nicholsi,105,0
KI_LI,K.anderssoni,105,0
KI_LI,N.achirus,105,0
KI_LI,N.coatsi,105,1.30412007342636e-08
KI_LI,P.antarcticum,105,2.69057060051779e-05
KI_LI,P.bolini,105,0
KI_LI,P.gracilis,105,2.09655977383613e-09
KI_LI,B.antarcticus,126,0
KI_LI,C.gunnari,126,1.33654171629422e-09
KI_LI,C.microdon,126,0
KI_LI,C.piriei,126,3.80363159818895e-09
KI_LI,D.eleginoides,126,1.25277112884879e-11
KI_LI,D.mawsoni,126,3.44261670423647e-12
KI_LI,E.antarctica,126,0
KI_LI,E.carlsbergi,126,0
KI_LI,G.braueri,126,0
KI_LI,G.fraseri,126,0
KI_LI,G.nicholsi,126,0
KI_LI,K.anderssoni,126,0
KI_LI,N.achirus,126,0
KI_LI,N.coatsi,126,1.22656729565991e-08
KI_LI,P.antarcticum,126,2.49823294245167e-05
KI_LI,P.bolini,126,0
KI_LI,P.gracilis,126,1.92535378681911e-09
KI_LI,B.antarcticus,153,0
KI_LI,C.gunnari,153,1.21622989841127e-09
KI_LI,C.microdon,153,0
KI_LI,C.piriei,153,3.92642679365457e-09
KI_LI,D.eleginoides,153,1.10264994130419e-11
KI_LI,D.mawsoni,153,3.03687227724212e-12
KI_LI,E.antarctica,153,0
KI_LI,E.carlsbergi,153,0
KI_LI,G.braueri,153,0
KI_LI,G.fraseri,153,0
KI_LI,G.nicholsi,153,0
KI_LI,K.anderssoni,153,0
KI_LI,N.achirus,153,0
KI_LI,N.coatsi,153,1.16515268273558e-08
KI_LI,P.antarcticum,153,2.40309283302156e-05
KI_LI,P.bolini,153,0
KI_LI,P.gracilis,153,1.7763854423786e-09
KI_LI,B.antarcticus,184,0
KI_LI,C.gunnari,184,1.10662886734213e-09
KI_LI,C.microdon,184,0
KI_LI,C.piriei,184,3.70632329338922e-09
KI_LI,D.eleginoides,184,9.70515880188586e-12
KI_LI,D.mawsoni,184,2.67923453040065e-12
KI_LI,E.antarctica,184,0
KI_LI,E.carlsbergi,184,0
KI_LI,G.braueri,184,0
KI_LI,G.fraseri,184,0
KI_LI,G.nicholsi,184,0
KI_LI,K.anderssoni,184,0
KI_LI,N.achirus,184,0
KI_LI,N.coatsi,184,1.12127504131418e-08
KI_LI,P.antarcticum,184,1.7196689844041e-05
KI_LI,P.bolini,184,0
KI_LI,P.gracilis,184,1.64792446713454e-09
KI_LI,B.antarcticus,223,0
KI_LI,C.gunnari,223,1.00923970830229e-09
KI_LI,C.microdon,223,0
KI_LI,C.piriei,223,3.43574462216463e-09
KI_LI,D.eleginoides,223,8.54176063978587e-12
KI_LI,D.mawsoni,223,2.36409652722697e-12
KI_LI,E.antarctica,223,0
KI_LI,E.carlsbergi,223,0
KI_LI,G.braueri,223,0
KI_LI,G.fraseri,223,0
KI_LI,G.nicholsi,223,0
KI_LI,K.anderssoni,223,0
KI_LI,N.achirus,223,0
KI_LI,N.coatsi,223,1.09749679816885e-08
KI_LI,P.antarcticum,223,0
KI_LI,P.bolini,223,0
KI_LI,P.gracilis,223,1.53877330392381e-09
KI_LI,B.antarcticus,269,0
KI_LI,C.gunnari,269,9.23970399152367e-10
KI_LI,C.microdon,269,0
KI_LI,C.piriei,269,3.19055684658619e-09
KI_LI,D.eleginoides,269,7.51919198841002e-12
KI_LI,D.mawsoni,269,2.08736203637707e-12
KI_LI,E.antarctica,269,0
KI_LI,E.carlsbergi,269,0
KI_LI,G.braueri,269,0
KI_LI,G.fraseri,269,0
KI_LI,G.nicholsi,269,0
KI_LI,K.anderssoni,269,0
KI_LI,N.achirus,269,0
KI_LI,N.coatsi,269,1.09995843247935e-08
KI_LI,P.antarcticum,269,0
KI_LI,P.bolini,269,0
KI_LI,P.gracilis,269,1.44858151638342e-09
KI_LI,B.antarcticus,325,0
KI_LI,C.gunnari,325,8.4972925684096e-10
KI_LI,C.microdon,325,0
KI_LI,C.piriei,325,2.9835281566742e-09
KI_LI,D.eleginoides,325,6.61912340784218e-12
KI_LI,D.mawsoni,325,1.84364037174874e-12
KI_LI,E.antarctica,325,0
KI_LI,E.carlsbergi,325,0
KI_LI,G.braueri,325,0
KI_LI,G.fraseri,325,0
KI_LI,G.nicholsi,325,0
KI_LI,K.anderssoni,325,0
KI_LI,N.achirus,325,0
KI_LI,N.coatsi,325,1.14258795253424e-08
KI_LI,P.antarcticum,325,0
KI_LI,P.bolini,325,0
KI_LI,P.gracilis,325,1.37684002456705e-09
KI_LI,B.antarcticus,393,0
KI_LI,C.gunnari,393,7.85965411899326e-10
KI_LI,C.microdon,393,0
KI_LI,C.piriei,393,2.81794481237781e-09
KI_LI,D.eleginoides,393,5.8272059496933e-12
KI_LI,D.mawsoni,393,1.62896717494782e-12
KI_LI,E.antarctica,393,0
KI_LI,E.carlsbergi,393,0
KI_LI,G.braueri,393,0
KI_LI,G.fraseri,393,0
KI_LI,G.nicholsi,393,0
KI_LI,K.anderssoni,393,0
KI_LI,N.achirus,393,0
KI_LI,N.coatsi,393,1.26053710374656e-08
KI_LI,P.antarcticum,393,0
KI_LI,P.bolini,393,0
KI_LI,P.gracilis,393,1.32418895061907e-09
KI_LI,B.antarcticus,475,0
KI_LI,C.gunnari,475,7.32267010247215e-10
KI_LI,C.microdon,475,0
KI_LI,C.piriei,475,2.6976033912962e-09
KI_LI,D.eleginoides,475,5.13085801346577e-12
KI_LI,D.mawsoni,475,1.43983327216394e-12
KI_LI,E.antarctica,475,0
KI_LI,E.carlsbergi,475,0
KI_LI,G.braueri,475,0
KI_LI,G.fraseri,475,0
KI_LI,G.nicholsi,475,0
KI_LI,K.anderssoni,475,0
KI_LI,N.achirus,475,0
KI_LI,N.coatsi,475,1.56862815055323e-08
KI_LI,P.antarcticum,475,0
KI_LI,P.bolini,475,0
KI_LI,P.gracilis,475,1.29267482082476e-09
KI_LI,B.antarcticus,574,0
KI_LI,C.gunnari,574,6.88432640017001e-10
KI_LI,C.microdon,574,0
KI_LI,C.piriei,574,2.63043163984212e-09
KI_LI,D.eleginoides,574,4.51894415885932e-12
KI_LI,D.mawsoni,574,1.27313380505502e-12
KI_LI,E.antarctica,574,0
KI_LI,E.carlsbergi,574,0
KI_LI,G.braueri,574,0
KI_LI,G.fraseri,574,0
KI_LI,G.nicholsi,574,0
KI_LI,K.anderssoni,574,0
KI_LI,N.achirus,574,0
KI_LI,N.coatsi,574,2.80314012557295e-08
KI_LI,P.antarcticum,574,0
KI_LI,P.bolini,574,0
KI_LI,P.gracilis,574,1.2870264083507e-09
KI_LI,B.antarcticus,693,0
KI_LI,C.gunnari,693,6.54655989370036e-10
KI_LI,C.microdon,693,0
KI_LI,C.piriei,693,2.63399276231302e-09
KI_LI,D.eleginoides,693,3.98151955439699e-12
KI_LI,D.mawsoni,693,1.12611953979172e-12
KI_LI,E.antarctica,693,0
KI_LI,E.carlsbergi,693,0
KI_LI,G.braueri,693,0
KI_LI,G.fraseri,693,0
KI_LI,G.nicholsi,693,0
KI_LI,K.anderssoni,693,0
KI_LI,N.achirus,693,0
KI_LI,N.coatsi,693,4.45432789665546e-08
KI_LI,P.antarcticum,693,0
KI_LI,P.bolini,693,0
KI_LI,P.gracilis,693,1.31744394953444e-09
KI_LI,B.antarcticus,838,0
KI_LI,C.gunnari,838,6.31846366172523e-10
KI_LI,C.microdon,838,0
KI_LI,C.piriei,838,2.74995423307812e-09
KI_LI,D.eleginoides,838,3.50960528297816e-12
KI_LI,D.mawsoni,838,9.96347655258417e-13
KI_LI,E.antarctica,838,0
KI_LI,E.carlsbergi,838,0
KI_LI,G.braueri,838,0
KI_LI,G.fraseri,838,0
KI_LI,G.nicholsi,838,0
KI_LI,K.anderssoni,838,0
KI_LI,N.achirus,838,0
KI_LI,N.coatsi,838,0
KI_LI,P.antarcticum,838,0
KI_LI,P.bolini,838,0
KI_LI,P.gracilis,838,1.40663790399761e-09
KI_LI,B.antarcticus,1010,0
KI_LI,C.gunnari,1010,6.22338313508719e-10
KI_LI,C.microdon,1010,0
KI_LI,C.piriei,1010,3.09788922938256e-09
KI_LI,D.eleginoides,1010,3.09550388172402e-12
KI_LI,D.mawsoni,1010,8.81813531745426e-13
KI_LI,E.antarctica,1010,0
KI_LI,E.carlsbergi,1010,0
KI_LI,G.braueri,1010,0
KI_LI,G.fraseri,1010,0
KI_LI,G.nicholsi,1010,0
KI_LI,K.anderssoni,1010,0
KI_LI,N.achirus,1010,0
KI_LI,N.coatsi,1010,0
KI_LI,P.antarcticum,1010,0
KI_LI,P.bolini,1010,0
KI_LI,P.gracilis,1010,1.61336248921146e-09
KI_LI,B.antarcticus,1220,0
KI_LI,C.gunnari,1220,6.31424982070772e-10
KI_LI,C.microdon,1220,0
KI_LI,C.piriei,1220,4.20232203611759e-09
KI_LI,D.eleginoides,1220,2.73209275722363e-12
KI_LI,D.mawsoni,1220,7.80643777918423e-13
KI_LI,E.antarctica,1220,0
KI_LI,E.carlsbergi,1220,0
KI_LI,G.braueri,1220,0
KI_LI,G.fraseri,1220,0
KI_LI,G.nicholsi,1220,0
KI_LI,K.anderssoni,1220,0
KI_LI,N.achirus,1220,0
KI_LI,N.coatsi,1220,0
KI_LI,P.antarcticum,1220,0
KI_LI,P.bolini,1220,0
KI_LI,P.gracilis,1220,2.14488544009334e-09
KI_LI,B.antarcticus,1480,0
KI_LI,C.gunnari,1480,6.71977861201258e-10
KI_LI,C.microdon,1480,0
KI_LI,C.piriei,1480,6.81514196224608e-09
KI_LI,D.eleginoides,1480,2.4133675789802e-12
KI_LI,D.mawsoni,1480,6.91289356980941e-13
KI_LI,E.antarctica,1480,0
KI_LI,E.carlsbergi,1480,0
KI_LI,G.braueri,1480,0
KI_LI,G.fraseri,1480,0
KI_LI,G.nicholsi,1480,0
KI_LI,K.anderssoni,1480,0
KI_LI,N.achirus,1480,0
KI_LI,N.coatsi,1480,0
KI_LI,P.antarcticum,1480,0
KI_LI,P.bolini,1480,0
KI_LI,P.gracilis,1480,4.71590200815827e-09
KI_LI,B.antarcticus,1780,0
KI_LI,C.gunnari,1780,7.82318840266836e-10
KI_LI,C.microdon,1780,0
KI_LI,C.piriei,1780,0
KI_LI,D.eleginoides,1780,2.13385998484599e-12
KI_LI,D.mawsoni,1780,6.12391979236536e-13
KI_LI,E.antarctica,1780,0
KI_LI,E.carlsbergi,1780,0
KI_LI,G.braueri,1780,0
KI_LI,G.fraseri,1780,0
KI_LI,G.nicholsi,1780,0
KI_LI,K.anderssoni,1780,0
KI_LI,N.achirus,1780,0
KI_LI,N.coatsi,1780,0
KI_LI,P.antarcticum,1780,0
KI_LI,P.bolini,1780,0
KI_LI,P.gracilis,1780,7.03457960823645e-09
KI_LI,B.antarcticus,2160,0
KI_LI,C.gunnari,2160,1.14654166863385e-09
KI_LI,C.microdon,2160,0
KI_LI,C.piriei,2160,0
KI_LI,D.eleginoides,2160,1.88801461359223e-12
KI_LI,D.mawsoni,2160,5.42647748769907e-13
KI_LI,E.antarctica,2160,0
KI_LI,E.carlsbergi,2160,0
KI_LI,G.braueri,2160,0
KI_LI,G.fraseri,2160,0
KI_LI,G.nicholsi,2160,0
KI_LI,K.anderssoni,2160,0
KI_LI,N.achirus,2160,0
KI_LI,N.coatsi,2160,0
KI_LI,P.antarcticum,2160,0
KI_LI,P.bolini,2160,0
KI_LI,P.gracilis,2160,0
KI_LI,B.antarcticus,2610,0
KI_LI,C.gunnari,2610,2.08965593620551e-09
KI_LI,C.microdon,2610,0
KI_LI,C.piriei,2610,0
KI_LI,D.eleginoides,2610,1.6718928013673e-12
KI_LI,D.mawsoni,2610,4.81064831580643e-13
KI_LI,E.antarctica,2610,0
KI_LI,E.carlsbergi,2610,0
KI_LI,G.braueri,2610,0
KI_LI,G.fraseri,2610,0
KI_LI,G.nicholsi,2610,0
KI_LI,K.anderssoni,2610,0
KI_LI,N.achirus,2610,0
KI_LI,N.coatsi,2610,0
KI_LI,P.antarcticum,2610,0
KI_LI,P.bolini,2610,0
KI_LI,P.gracilis,2610,0
KI_LI,B.antarcticus,3150,0
KI_LI,C.gunnari,3150,0
KI_LI,C.microdon,3150,0
KI_LI,C.piriei,3150,0
KI_LI,D.eleginoides,3150,1.48170972567866e-12
KI_LI,D.mawsoni,3150,4.26679267909603e-13
KI_LI,E.antarctica,3150,0
KI_LI,E.carlsbergi,3150,0
KI_LI,G.braueri,3150,0
KI_LI,G.fraseri,3150,0
KI_LI,G.nicholsi,3150,0
KI_LI,K.anderssoni,3150,0
KI_LI,N.achirus,3150,0
KI_LI,N.coatsi,3150,0
KI_LI,P.antarcticum,3150,0
KI_LI,P.bolini,3150,0
KI_LI,P.gracilis,3150,0
KI_LI,B.antarcticus,3800,0
KI_LI,C.gunnari,3800,0
KI_LI,C.microdon,3800,0
KI_LI,C.piriei,3800,0
KI_LI,D.eleginoides,3800,1.31436056267572e-12
KI_LI,D.mawsoni,3800,3.78684891149267e-13
KI_LI,E.antarctica,3800,0
KI_LI,E.carlsbergi,3800,0
KI_LI,G.braueri,3800,0
KI_LI,G.fraseri,3800,0
KI_LI,G.nicholsi,3800,0
KI_LI,K.anderssoni,3800,0
KI_LI,N.achirus,3800,0
KI_LI,N.coatsi,3800,0
KI_LI,P.antarcticum,3800,0
KI_LI,P.bolini,3800,0
KI_LI,P.gracilis,3800,0
KI_LI,B.antarcticus,4600,0
KI_LI,C.gunnari,4600,0
KI_LI,C.microdon,4600,0
KI_LI,C.piriei,4600,0
KI_LI,D.eleginoides,4600,1.16708113746e-12
KI_LI,D.mawsoni,4600,3.3633563041331e-13
KI_LI,E.antarctica,4600,0
KI_LI,E.carlsbergi,4600,0
KI_LI,G.braueri,4600,0
KI_LI,G.fraseri,4600,0
KI_LI,G.nicholsi,4600,0
KI_LI,K.anderssoni,4600,0
KI_LI,N.achirus,4600,0
KI_LI,N.coatsi,4600,0
KI_LI,P.antarcticum,4600,0
KI_LI,P.bolini,4600,0
KI_LI,P.gracilis,4600,0
KI_LI,B.antarcticus,5550,0
KI_LI,C.gunnari,5550,0
KI_LI,C.microdon,5550,0
KI_LI,C.piriei,5550,0
KI_LI,D.eleginoides,5550,1.03760219330886e-12
KI_LI,D.mawsoni,5550,2.98980022413224e-13
KI_LI,E.antarctica,5550,0
KI_LI,E.carlsbergi,5550,0
KI_LI,G.braueri,5550,0
KI_LI,G.fraseri,5550,0
KI_LI,G.nicholsi,5550,0
KI_LI,K.anderssoni,5550,0
KI_LI,N.achirus,5550,0
KI_LI,N.coatsi,5550,0
KI_LI,P.antarcticum,5550,0
KI_LI,P.bolini,5550,0
KI_LI,P.gracilis,5550,0
KI_LI,B.antarcticus,6710,0
KI_LI,C.gunnari,6710,0
KI_LI,C.microdon,6710,0
KI_LI,C.piriei,6710,0
KI_LI,D.eleginoides,6710,9.24792994169155e-13
KI_LI,D.mawsoni,6710,2.66080544717039e-13
KI_LI,E.antarctica,6710,0
KI_LI,E.carlsbergi,6710,0
KI_LI,G.braueri,6710,0
KI_LI,G.fraseri,6710,0
KI_LI,G.nicholsi,6710,0
KI_LI,K.anderssoni,6710,0
KI_LI,N.achirus,6710,0
KI_LI,N.coatsi,6710,0
KI_LI,P.antarcticum,6710,0
KI_LI,P.bolini,6710,0
KI_LI,P.gracilis,6710,0
KI_LI,B.antarcticus,8110,0
KI_LI,C.gunnari,8110,0
KI_LI,C.microdon,8110,0
KI_LI,C.piriei,8110,0
KI_LI,D.eleginoides,8110,8.3298546695608e-13
KI_LI,D.mawsoni,8110,2.37421201513102e-13
KI_LI,E.antarctica,8110,0
KI_LI,E.carlsbergi,8110,0
KI_LI,G.braueri,8110,0
KI_LI,G.fraseri,8110,0
KI_LI,G.nicholsi,8110,0
KI_LI,K.anderssoni,8110,0
KI_LI,N.achirus,8110,0
KI_LI,N.coatsi,8110,0
KI_LI,P.antarcticum,8110,0
KI_LI,P.bolini,8110,0
KI_LI,P.gracilis,8110,0
KI_LI,B.antarcticus,9800,0
KI_LI,C.gunnari,9800,0
KI_LI,C.microdon,9800,0
KI_LI,C.piriei,9800,0
KI_LI,D.eleginoides,9800,7.96115884844849e-13
KI_LI,D.mawsoni,9800,2.14402778597435e-13
KI_LI,E.antarctica,9800,0
KI_LI,E.carlsbergi,9800,0
KI_LI,G.braueri,9800,0
KI_LI,G.fraseri,9800,0
KI_LI,G.nicholsi,9800,0
KI_LI,K.anderssoni,9800,0
KI_LI,N.achirus,9800,0
KI_LI,N.coatsi,9800,0
KI_LI,P.antarcticum,9800,0
KI_LI,P.bolini,9800,0
KI_LI,P.gracilis,9800,0
KI_LI,B.antarcticus,11800,0
KI_LI,C.gunnari,11800,0
KI_LI,C.microdon,11800,0
KI_LI,C.piriei,11800,0
KI_LI,D.eleginoides,11800,9.46268752943639e-13
KI_LI,D.mawsoni,11800,2.06824497203724e-13
KI_LI,E.antarctica,11800,0
KI_LI,E.carlsbergi,11800,0
KI_LI,G.braueri,11800,0
KI_LI,G.fraseri,11800,0
KI_LI,G.nicholsi,11800,0
KI_LI,K.anderssoni,11800,0
KI_LI,N.achirus,11800,0
KI_LI,N.coatsi,11800,0
KI_LI,P.antarcticum,11800,0
KI_LI,P.bolini,11800,0
KI_LI,P.gracilis,11800,0
KI_LI,B.antarcticus,14300,0
KI_LI,C.gunnari,14300,0
KI_LI,C.microdon,14300,0
KI_LI,C.piriei,14300,0
KI_LI,D.eleginoides,14300,1.29659866627954e-12
KI_LI,D.mawsoni,14300,2.44544078501805e-13
KI_LI,E.antarctica,14300,0
KI_LI,E.carlsbergi,14300,0
KI_LI,G.braueri,14300,0
KI_LI,G.fraseri,14300,0
KI_LI,G.nicholsi,14300,0
KI_LI,K.anderssoni,14300,0
KI_LI,N.achirus,14300,0
KI_LI,N.coatsi,14300,0
KI_LI,P.antarcticum,14300,0
KI_LI,P.bolini,14300,0
KI_LI,P.gracilis,14300,0
KI_LI,B.antarcticus,17300,0
KI_LI,C.gunnari,17300,0
KI_LI,C.microdon,17300,0
KI_LI,C.piriei,17300,0
KI_LI,D.eleginoides,17300,1.46689366459907e-12
KI_LI,D.mawsoni,17300,3.05819688777778e-13
KI_LI,E.antarctica,17300,0
KI_LI,E.carlsbergi,17300,0
KI_LI,G.braueri,17300,0
KI_LI,G.fraseri,17300,0
KI_LI,G.nicholsi,17300,0
KI_LI,K.anderssoni,17300,0
KI_LI,N.achirus,17300,0
KI_LI,N.coatsi,17300,0
KI_LI,P.antarcticum,17300,0
KI_LI,P.bolini,17300,0
KI_LI,P.gracilis,17300,0
KI_LI,B.antarcticus,20900,0
KI_LI,C.gunnari,20900,0
KI_LI,C.microdon,20900,0
KI_LI,C.piriei,20900,0
KI_LI,D.eleginoides,20900,1.48873754649121e-12
KI_LI,D.mawsoni,20900,3.24955044540175e-13
KI_LI,E.antarctica,20900,0
KI_LI,E.carlsbergi,20900,0
KI_LI,G.braueri,20900,0
KI_LI,G.fraseri,20900,0
KI_LI,G.nicholsi,20900,0
KI_LI,K.anderssoni,20900,0
KI_LI,N.achirus,20900,0
KI_LI,N.coatsi,20900,0
KI_LI,P.antarcticum,20900,0
KI_LI,P.bolini,20900,0
KI_LI,P.gracilis,20900,0
KI_LI,B.antarcticus,25200,0
KI_LI,C.gunnari,25200,0
KI_LI,C.microdon,25200,0
KI_LI,C.piriei,25200,0
KI_LI,D.eleginoides,25200,1.49170371033012e-12
KI_LI,D.mawsoni,25200,3.24703047235432e-13
KI_LI,E.antarctica,25200,0
KI_LI,E.carlsbergi,25200,0
KI_LI,G.braueri,25200,0
KI_LI,G.fraseri,25200,0
KI_LI,G.nicholsi,25200,0
KI_LI,K.anderssoni,25200,0
KI_LI,N.achirus,25200,0
KI_LI,N.coatsi,25200,0
KI_LI,P.antarcticum,25200,0
KI_LI,P.bolini,25200,0
KI_LI,P.gracilis,25200,0
KI_LI,B.antarcticus,30500,0
KI_LI,C.gunnari,30500,0
KI_LI,C.microdon,30500,0
KI_LI,C.piriei,30500,0
KI_LI,D.eleginoides,30500,1.51787153350193e-12
KI_LI,D.mawsoni,30500,3.24866699762955e-13
KI_LI,E.antarctica,30500,0
KI_LI,E.carlsbergi,30500,0
KI_LI,G.braueri,30500,0
KI_LI,G.fraseri,30500,0
KI_LI,G.nicholsi,30500,0
KI_LI,K.anderssoni,30500,0
KI_LI,N.achirus,30500,0
KI_LI,N.coatsi,30500,0
KI_LI,P.antarcticum,30500,0
KI_LI,P.bolini,30500,0
KI_LI,P.gracilis,30500,0
KI_LI,B.antarcticus,36800,0
KI_LI,C.gunnari,36800,0
KI_LI,C.microdon,36800,0
KI_LI,C.piriei,36800,0
KI_LI,D.eleginoides,36800,1.59026735323879e-12
KI_LI,D.mawsoni,36800,3.3136048560304e-13
KI_LI,E.antarctica,36800,0
KI_LI,E.carlsbergi,36800,0
KI_LI,G.braueri,36800,0
KI_LI,G.fraseri,36800,0
